"","patent_id","assignee_id","location_id","section","actiondate"
"912","8217547","563021a87f404cec4dccf521122a6bf6","5c5oqb65lyi9","H",2012-07-10
"913","8217547","563021a87f404cec4dccf521122a6bf6","y2dldy75nhfr","H",2012-07-10
"914","8217547","563021a87f404cec4dccf521122a6bf6","xuaw38h5jx5t","H",2012-07-10
"915","8217547","563021a87f404cec4dccf521122a6bf6","as5p9rtadfvn","H",2012-07-10
"916","8228989","4681373381395ced733a40550595bff4","w3puye54yv6c","H",2012-07-24
"917","8228989","4681373381395ced733a40550595bff4","ossgasual7ma","H",2012-07-24
"918","8228989","4681373381395ced733a40550595bff4","ulml2udxp4r8","H",2012-07-24
"919","8228989","4681373381395ced733a40550595bff4","xqeq22fr3lpc","H",2012-07-24
"920","8228989","4681373381395ced733a40550595bff4","44kvl4rtpsm0","H",2012-07-24
"921","8228989","4681373381395ced733a40550595bff4","368rgo0c5gr5","H",2012-07-24
"922","8228989","4681373381395ced733a40550595bff4","mnosbhpelslg","H",2012-07-24
"923","8228989","4681373381395ced733a40550595bff4","g4o64z2dtieq","H",2012-07-24
"924","8228989","4681373381395ced733a40550595bff4","vupr2vddmb7v","H",2012-07-24
"925","8228989","4681373381395ced733a40550595bff4","xj3o63qbnbnr","H",2012-07-24
"926","8230076","1a4a8f7dc78b2e8b9815cc4a3900d4bf","f0tp1b87r2b5","G",2012-07-24
"927","8230076","1a4a8f7dc78b2e8b9815cc4a3900d4bf","i0wnp141bf92","G",2012-07-24
"928","8232620","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","H",2012-07-31
"929","8232620","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","H",2012-07-31
"930","8232620","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","H",2012-07-31
"931","8232620","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","H",2012-07-31
"932","8232620","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","H",2012-07-31
"933","8232620","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","H",2012-07-31
"934","8248138","9a52a0060bce806a6e39cf5de7971795","3rkxf0ugs4sy","H",2012-08-21
"935","8251686","eaf355c93a52e7f15c5939f4e035375b","bl3jnf66z2qy","B",2012-08-28
"936","8265437","74882650852bdd65c1b616b1c0b3a322","f2q9kirf8mie","G",2012-09-11
"937","8265437","74882650852bdd65c1b616b1c0b3a322","xwl6iskan7xl","G",2012-09-11
"938","8271516","237c2b0099548ddbfa5a37f07e0687ab","23pta3jjpriv","G",2012-09-18
"939","8279274","4d156853dfa2e3de01a3f9d44fc96727","tdk0ut5vx9ki","H",2012-10-02
"940","8282179","11674e64d5576e6af61ab51bf897fc90","hoxb54v4wk2g","B",2012-10-09
"941","8284740","d01f15e44e778d65f4aef36734633ce6","mrljil1sw9o5","H",2012-10-09
"942","8284740","d01f15e44e778d65f4aef36734633ce6","8h7hmhhmg0oq","H",2012-10-09
"943","8284740","d01f15e44e778d65f4aef36734633ce6","cvqf4m84xixr","H",2012-10-09
"944","8284740","d01f15e44e778d65f4aef36734633ce6","p6b8f5hv73oq","H",2012-10-09
"945","8284740","d01f15e44e778d65f4aef36734633ce6","vjlb60kpdpgq","H",2012-10-09
"946","8284740","d01f15e44e778d65f4aef36734633ce6","ly39evb9b5qm","H",2012-10-09
"947","8284740","d01f15e44e778d65f4aef36734633ce6","bp7pr2v60xbr","H",2012-10-09
"3308","RE43724","ceac60d623eb27dae06fc485f1face91","k8ctghf3nrao","H",2012-10-09
"3309","RE43724","ceac60d623eb27dae06fc485f1face91","fms55pjwj4yd","H",2012-10-09
"948","8288457","daaa1ec0fcd39b5df7e8460258372f3e","zm4schm6492e","C",2012-10-16
"949","8288457","daaa1ec0fcd39b5df7e8460258372f3e","25qlvsn5dh6e","C",2012-10-16
"950","8288457","daaa1ec0fcd39b5df7e8460258372f3e","ea0ankfhzvjq","C",2012-10-16
"951","8288457","daaa1ec0fcd39b5df7e8460258372f3e","7076r7yr78ll","C",2012-10-16
"952","8288457","daaa1ec0fcd39b5df7e8460258372f3e","uytjhjynlyxh","C",2012-10-16
"953","8288457","daaa1ec0fcd39b5df7e8460258372f3e","obhmnhq3lns8","C",2012-10-16
"954","8288457","daaa1ec0fcd39b5df7e8460258372f3e","af77296b4d0p","C",2012-10-16
"955","8290465","38a2bad6e891da08a65fa214234450c9","qk3ri3980bep","H",2012-10-16
"956","8290465","38a2bad6e891da08a65fa214234450c9","j3ou1ckgxyaa","H",2012-10-16
"957","8290465","38a2bad6e891da08a65fa214234450c9","z8zzsf6pe0et","H",2012-10-16
"958","8290465","38a2bad6e891da08a65fa214234450c9","zzq8fzpj4725","H",2012-10-16
"959","8290465","38a2bad6e891da08a65fa214234450c9","fms55pjwj4yd","H",2012-10-16
"960","8292983","b10dc69c68f7bd6df9a6c218c2d10e51","0l6i8pjeac5t","B",2012-10-23
"961","8292983","b10dc69c68f7bd6df9a6c218c2d10e51","mryys62e4ffn","B",2012-10-23
"962","8312212","237c2b0099548ddbfa5a37f07e0687ab","23pta3jjpriv","G",2012-11-13
"963","8313953","54a5bc84617a1dfed186edf5c102fb3d","49el2zwueau5","G",2012-11-20
"964","8319487","1443cf40c6b89aa793468222ece46abd","mbahq3u4628n","G",2012-11-27
"965","8319487","1443cf40c6b89aa793468222ece46abd","i0n5ahw1wjrg","G",2012-11-27
"966","8319487","1443cf40c6b89aa793468222ece46abd","5s8pdlo0aafg","G",2012-11-27
"967","8319487","1443cf40c6b89aa793468222ece46abd","52jafzeo4bja","G",2012-11-27
"968","8324811","238839965b53f0e3a806e9ccc8c4342f","znqk7hx5tulo","H",2012-12-04
"969","8338706","de36a0ccd8a438b0b5afcb6460172b49","dm918iwc9fx2","H",2012-12-25
"970","8339285","66e84233d1c76cda096ff00a82ac758f","m5st7lvghog0","G",2012-12-25
"971","8339285","66e84233d1c76cda096ff00a82ac758f","p6b8f5hv73oq","G",2012-12-25
"972","8340330","4681373381395ced733a40550595bff4","mnosbhpelslg","H",2012-12-25
"973","8340330","4681373381395ced733a40550595bff4","g4o64z2dtieq","H",2012-12-25
"974","8340330","4681373381395ced733a40550595bff4","vupr2vddmb7v","H",2012-12-25
"975","8340330","4681373381395ced733a40550595bff4","44kvl4rtpsm0","H",2012-12-25
"976","8340330","4681373381395ced733a40550595bff4","w3puye54yv6c","H",2012-12-25
"977","8340330","4681373381395ced733a40550595bff4","368rgo0c5gr5","H",2012-12-25
"978","8340330","4681373381395ced733a40550595bff4","xj3o63qbnbnr","H",2012-12-25
"979","8340330","4681373381395ced733a40550595bff4","ulml2udxp4r8","H",2012-12-25
"980","8340330","4681373381395ced733a40550595bff4","ossgasual7ma","H",2012-12-25
"981","8340330","4681373381395ced733a40550595bff4","xqeq22fr3lpc","H",2012-12-25
"982","8341056","f658f99619f3d1308897aff9455ce82b","6qcwqs98tfh0","G",2012-12-25
"983","8351333","c6f8a27b5f0f71acb59542b23cf35745","z67u9xombbfg","H",2013-01-08
"984","8351333","c6f8a27b5f0f71acb59542b23cf35745","am4ct6mfyx7w","H",2013-01-08
"985","8351333","c6f8a27b5f0f71acb59542b23cf35745","kurp86248097","H",2013-01-08
"986","8354518","45ba47d9e0ff976c0ea60b4dc9a09ee5","gcbofiy8kzex","C",2013-01-15
"987","8355049","7e6a8a29a3c6371add979226c5074ac0","z67u9xombbfg","H",2013-01-15
"988","8355049","7e6a8a29a3c6371add979226c5074ac0","idk5zy8eyfb3","H",2013-01-15
"989","8355049","7e6a8a29a3c6371add979226c5074ac0","oobkg8hkvdv2","H",2013-01-15
"990","8355049","7e6a8a29a3c6371add979226c5074ac0","zm9jys1s9ay2","H",2013-01-15
"991","8355049","7e6a8a29a3c6371add979226c5074ac0","rfmxwk4iedfc","H",2013-01-15
"992","8355049","7e6a8a29a3c6371add979226c5074ac0","k9zk1vrt146c","H",2013-01-15
"993","8355049","7e6a8a29a3c6371add979226c5074ac0","i0wnp141bf92","H",2013-01-15
"994","8355049","7e6a8a29a3c6371add979226c5074ac0","7t8fn4x9vm28","H",2013-01-15
"995","8355049","7e6a8a29a3c6371add979226c5074ac0","5c5oqb65lyi9","H",2013-01-15
"996","8355049","7e6a8a29a3c6371add979226c5074ac0","tdk0ut5vx9ki","H",2013-01-15
"997","8364621","6c00cb129070696ef109f6264da00318","kjugswzn21mm","G",2013-01-29
"998","8364621","6c00cb129070696ef109f6264da00318","z67u9xombbfg","G",2013-01-29
"999","8364621","6c00cb129070696ef109f6264da00318","q6nre3uw2pcv","G",2013-01-29
"1000","8370476","116a5142b775d8d31914ac13e37e689d","52jafzeo4bja","G",2013-02-05
"1001","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","5hue7cuic6os","B",2013-02-12
"1002","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","xuaw38h5jx5t","B",2013-02-12
"1003","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","zliooeg5xkj2","B",2013-02-12
"1004","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","kgb8py9sllcq","B",2013-02-12
"1005","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","xtjuvp25y7ot","B",2013-02-12
"1006","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","l3hjd1egmf7v","B",2013-02-12
"1007","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","tdk0ut5vx9ki","B",2013-02-12
"1008","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","zzlyyzlqgnz8","B",2013-02-12
"1009","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","s6jdtk56wif6","B",2013-02-12
"1010","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","zonq3ed9clxc","B",2013-02-12
"1011","8372772","db1a697c420b9fb9b7cdc5c35bb819c1","y7okztgacrdx","B",2013-02-12
"1012","8375159","55ac1fe20c21752cb568b0b64d43012c","44kvl4rtpsm0","G",2013-02-12
"1013","8375159","55ac1fe20c21752cb568b0b64d43012c","7kxw979803qg","G",2013-02-12
"1014","8379847","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","H",2013-02-19
"1015","8379847","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","H",2013-02-19
"1016","8379847","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","H",2013-02-19
"1017","8379847","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","H",2013-02-19
"1018","8379847","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","H",2013-02-19
"1019","8379847","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","H",2013-02-19
"1020","8385071","abcc0263a79eff372cd81020298e675e","ofrwox77gdrs","H",2013-02-26
"1021","8385071","abcc0263a79eff372cd81020298e675e","fxpnqfsvek3u","H",2013-02-26
"1022","8385071","abcc0263a79eff372cd81020298e675e","2lxuk7i51uxg","H",2013-02-26
"1023","8400368","58fc55094a720c436ac50feb9b204cee","pj3nqt3lb2mr","H",2013-03-19
"1024","8400368","58fc55094a720c436ac50feb9b204cee","hjwymoeaxrtm","H",2013-03-19
"1025","8400887","c55c12bf062e40fd283c87726d053387","a5bs985lya6v","G",2013-03-19
"1026","8400887","c55c12bf062e40fd283c87726d053387","6nx3jeujn42a","G",2013-03-19
"1027","8400887","c55c12bf062e40fd283c87726d053387","lfwhguxj3sy7","G",2013-03-19
"1028","8400887","c55c12bf062e40fd283c87726d053387","xq7uugyi2888","G",2013-03-19
"1029","8400887","c55c12bf062e40fd283c87726d053387","5qzlklkjcu2v","G",2013-03-19
"1030","8400887","c55c12bf062e40fd283c87726d053387","hoxb54v4wk2g","G",2013-03-19
"1031","8400887","c55c12bf062e40fd283c87726d053387","tdk0ut5vx9ki","G",2013-03-19
"1032","8400887","c55c12bf062e40fd283c87726d053387","yz3o2uzhk4wy","G",2013-03-19
"1033","8400887","c55c12bf062e40fd283c87726d053387","hjwymoeaxrtm","G",2013-03-19
"1034","8400887","c55c12bf062e40fd283c87726d053387","4aamvg0rzfgk","G",2013-03-19
"1035","8401723","a4c06ab83d6524d2f539acca2fcfc727","52jafzeo4bja","B",2013-03-19
"1036","8401723","a4c06ab83d6524d2f539acca2fcfc727","5cqz4exas8xv","B",2013-03-19
"1037","8401723","a4c06ab83d6524d2f539acca2fcfc727","5c5oqb65lyi9","B",2013-03-19
"1038","8401723","a4c06ab83d6524d2f539acca2fcfc727","0a275hlfr1xk","B",2013-03-19
"1039","8401723","a4c06ab83d6524d2f539acca2fcfc727","0ottmisfd8uj","B",2013-03-19
"1040","8401723","a4c06ab83d6524d2f539acca2fcfc727","bnvqf7iyuhvu","B",2013-03-19
"1041","8401723","a4c06ab83d6524d2f539acca2fcfc727","ulmzqsz4srfg","B",2013-03-19
"1042","8419869","882397c08efd505d55c793bc39a6fc76","03gsxpxq1ltp","C",2013-04-16
"1043","8428758","65d34c7319003e4e5bd234006c0be587","pw0x8dmf0zjn","H",2013-04-23
"1044","8432804","4ff040785469aed358ec01e54abaadbc","g38eggr8cl11","G",2013-04-30
"1046","8444465","a9dc5df693b4751e12d6986baea1f761","406gqa22ukdm","G",2013-05-21
"1047","8444465","a9dc5df693b4751e12d6986baea1f761","pw0x8dmf0zjn","G",2013-05-21
"1048","8446127","4eea3c36ddddd2f812cda77fa0ffcae5","gey5zv1l0blq","H",2013-05-21
"1049","8446350","de431f88e1b214bc83d7657f27e93b1a","0a275hlfr1xk","G",2013-05-21
"1050","8446350","de431f88e1b214bc83d7657f27e93b1a","cqvr9riahlo9","G",2013-05-21
"1051","8446350","de431f88e1b214bc83d7657f27e93b1a","715l5bj5bd70","G",2013-05-21
"1052","8446350","de431f88e1b214bc83d7657f27e93b1a","27frjpbj6aed","G",2013-05-21
"1053","8446350","de431f88e1b214bc83d7657f27e93b1a","3v1q1lzaj8vp","G",2013-05-21
"1054","8446350","de431f88e1b214bc83d7657f27e93b1a","i0n5ahw1wjrg","G",2013-05-21
"1055","8454915","0a934fcfa2cae95c1ca0c1ea1e8ddfae","6afv3q66iliv","C",2013-06-04
"1056","8454915","0a934fcfa2cae95c1ca0c1ea1e8ddfae","biqmx4xmthtd","C",2013-06-04
"1059","8461816","2fa21f0607949cb77252719db83cdcf1","1udrm9haouwb","G",2013-06-11
"1060","8462549","e1cb21ed38d7bae5d3f23c30b86ae66e","rbrs9ffv6k9z","G",2013-06-11
"1061","8462549","e1cb21ed38d7bae5d3f23c30b86ae66e","ppvqonwv20cb","G",2013-06-11
"1062","8462549","e1cb21ed38d7bae5d3f23c30b86ae66e","yqxbct7g9vnu","G",2013-06-11
"1063","8462549","e1cb21ed38d7bae5d3f23c30b86ae66e","a74xukvlyzyk","G",2013-06-11
"1064","8462549","e1cb21ed38d7bae5d3f23c30b86ae66e","kzfn0yko19dv","G",2013-06-11
"1065","8462549","e1cb21ed38d7bae5d3f23c30b86ae66e","39b542pbnowk","G",2013-06-11
"1066","8466603","b80df656e76d8cce5cddd1e627ccf7cf","iypdyluqvnfb","H",2013-06-18
"1067","8469592","373e68ad3a28e2f169f7a6779dff5c7a","ke9kswrtfyys","B",2013-06-25
"1068","8484309","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","G",2013-07-09
"1069","8484309","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","G",2013-07-09
"1070","8484309","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","G",2013-07-09
"1071","8484309","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","G",2013-07-09
"1072","8484309","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","G",2013-07-09
"1073","8484309","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","G",2013-07-09
"1074","8485926","c7e76da1ee0a71a2cebe8ab1312f6004","lz16ptfet4xy","F",2013-07-16
"1075","8486648","85a80feb55783ae4cb1b9879cf33a37b","hjwymoeaxrtm","G",2013-07-16
"1077","8502285","3dd44cf550c2fb123a2e36e9e29fb5ff","7h4kvfhrw75p","H",2013-08-06
"1078","8502285","3dd44cf550c2fb123a2e36e9e29fb5ff","87bxlyzbhtsu","H",2013-08-06
"1079","8502285","3dd44cf550c2fb123a2e36e9e29fb5ff","ctzk2soo2ozg","H",2013-08-06
"1080","8502285","3dd44cf550c2fb123a2e36e9e29fb5ff","po14nf4lj46i","H",2013-08-06
"1081","8505746","76415cf13be7ad597c19cb0ea0b54f8f","xwxpods6j6iu","B",2013-08-13
"1082","8505746","76415cf13be7ad597c19cb0ea0b54f8f","80rbb0j4g23y","B",2013-08-13
"1083","8505746","76415cf13be7ad597c19cb0ea0b54f8f","fym4sx2dsbrl","B",2013-08-13
"1084","8505746","76415cf13be7ad597c19cb0ea0b54f8f","mymtzxbkqxmh","B",2013-08-13
"1085","8505746","76415cf13be7ad597c19cb0ea0b54f8f","g6wdxuu7faps","B",2013-08-13
"1086","8507057","51cc07c623cbfa1137bdcaaf178db921","0ottmisfd8uj","C",2013-08-13
"1087","8507057","51cc07c623cbfa1137bdcaaf178db921","ulml2udxp4r8","C",2013-08-13
"1093","8512859","258010b68282fb27d2a403b40333071a","ofrwox77gdrs","B",2013-08-20
"1094","8513687","deadba6855fab3966025163024a2a8b5","zg2ojl1jji7g","H",2013-08-20
"1095","8513687","deadba6855fab3966025163024a2a8b5","mbahq3u4628n","H",2013-08-20
"1096","8513687","deadba6855fab3966025163024a2a8b5","roq1m600tpbs","H",2013-08-20
"1097","8513687","deadba6855fab3966025163024a2a8b5","9g39rbno4hax","H",2013-08-20
"1098","8513687","deadba6855fab3966025163024a2a8b5","yomul5grrhms","H",2013-08-20
"1099","8513687","deadba6855fab3966025163024a2a8b5","52jafzeo4bja","H",2013-08-20
"1100","8513687","deadba6855fab3966025163024a2a8b5","z3upg8qoq4ql","H",2013-08-20
"1101","8513687","deadba6855fab3966025163024a2a8b5","og3095bxmv51","H",2013-08-20
"1102","8513687","deadba6855fab3966025163024a2a8b5","no1xwuiim1db","H",2013-08-20
"1103","8514237","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","G",2013-08-20
"1104","8514237","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","G",2013-08-20
"1105","8514237","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","G",2013-08-20
"1106","8514237","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","G",2013-08-20
"1107","8514237","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","G",2013-08-20
"1108","8514237","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","G",2013-08-20
"1109","8520111","793f2b4c48048c7c94c9c54df0dded75","tdk0ut5vx9ki","H",2013-08-27
"1110","8520111","793f2b4c48048c7c94c9c54df0dded75","5s8pdlo0aafg","H",2013-08-27
"1111","8520111","793f2b4c48048c7c94c9c54df0dded75","ofczbaaxhlu2","H",2013-08-27
"1112","8521211","a17808cd097372a4c59128e4cc86d0e7","mkeo7v870r3c","H",2013-08-27
"1113","8521211","a17808cd097372a4c59128e4cc86d0e7","xuaw38h5jx5t","H",2013-08-27
"1114","8521211","a17808cd097372a4c59128e4cc86d0e7","zgzui5ew1eif","H",2013-08-27
"1115","8521211","a17808cd097372a4c59128e4cc86d0e7","tcyepdd0l9mq","H",2013-08-27
"1116","8521211","a17808cd097372a4c59128e4cc86d0e7","u0itc5aoxl8z","H",2013-08-27
"1117","8523626","60f274449612d61c45102771ae01648c","68b4vi2nqf6a","H",2013-09-03
"1118","8523626","60f274449612d61c45102771ae01648c","kjugswzn21mm","H",2013-09-03
"1119","8523626","60f274449612d61c45102771ae01648c","hoxb54v4wk2g","H",2013-09-03
"1120","8531714","6688ae7a46bec0feb84338c0f798d33c","42r3tplwrkvp","G",2013-09-10
"1121","8531714","6688ae7a46bec0feb84338c0f798d33c","4blsy3k5os9l","G",2013-09-10
"1122","8540954","5c050066d123cec6403c1e9b6d6dc5d9","d22k1f43v4mw","C",2013-09-24
"1123","8542851","adde5a70065a1a526eddffa924fe5aa5","jrnnaiyesvtu","H",2013-09-24
"1124","8542851","adde5a70065a1a526eddffa924fe5aa5","w7vqlfug26l5","H",2013-09-24
"1125","8542851","adde5a70065a1a526eddffa924fe5aa5","orndsqo66ru8","H",2013-09-24
"1126","8547199","0dcd67a646945e0a7b7c75e2519a3d8b","yr3emmtfrfkp","H",2013-10-01
"1127","8549867","26e74bedecaebf25231f33c79bbc97b3","0rcxu41fpjky","F",2013-10-08
"1128","8549867","26e74bedecaebf25231f33c79bbc97b3","ly39evb9b5qm","F",2013-10-08
"1129","8559329","030f3de3721d16dc7b0c42a130b274c6","yr3emmtfrfkp","H",2013-10-15
"1130","8561508","3876acee39b7b17e25494548431053e1","hjwymoeaxrtm","B",2013-10-22
"1131","8561508","3876acee39b7b17e25494548431053e1","kstsp4t7fu9t","B",2013-10-22
"1132","8565203","030f3de3721d16dc7b0c42a130b274c6","yr3emmtfrfkp","H",2013-10-22
"1133","8579312","563021a87f404cec4dccf521122a6bf6","r1ldaxzy6rzh","B",2013-11-12
"1134","8579312","563021a87f404cec4dccf521122a6bf6","vx5zzzisf0oz","B",2013-11-12
"1135","8579312","563021a87f404cec4dccf521122a6bf6","5c5oqb65lyi9","B",2013-11-12
"1136","8579312","563021a87f404cec4dccf521122a6bf6","bdzs9w9vif8e","B",2013-11-12
"1137","8579312","563021a87f404cec4dccf521122a6bf6","as5p9rtadfvn","B",2013-11-12
"1138","8579312","563021a87f404cec4dccf521122a6bf6","xuaw38h5jx5t","B",2013-11-12
"1139","8579312","563021a87f404cec4dccf521122a6bf6","y2dldy75nhfr","B",2013-11-12
"1140","8581100","dbccf91e75b2c646797bd8b050a99e18","ro7ewg7ksu0n","H",2013-11-12
"1141","8582886","237c2b0099548ddbfa5a37f07e0687ab","23pta3jjpriv","G",2013-11-12
"1142","8589940","9a2ab10b2b0bb954e9ad8252418c18c0","z67u9xombbfg","G",2013-11-19
"1143","8593029","50b9f7425f3c324d06c53ca449075086","558cbziukwou","H",2013-11-26
"1144","8593029","50b9f7425f3c324d06c53ca449075086","g4o64z2dtieq","H",2013-11-26
"1145","8593029","50b9f7425f3c324d06c53ca449075086","cz31rdsgf674","H",2013-11-26
"1146","8599983","c31c03af60c7a38142d3c42af725ca92","qxpuc04niivb","H",2013-12-03
"1147","8599983","c31c03af60c7a38142d3c42af725ca92","wdtx66b8ludm","H",2013-12-03
"1148","8599983","c31c03af60c7a38142d3c42af725ca92","tpbbtsnencs6","H",2013-12-03
"1149","8607321","237c2b0099548ddbfa5a37f07e0687ab","23pta3jjpriv","G",2013-12-10
"1151","8614206","d488d417632aca98d6d18bebe8e059b6","ts5eqlf98rt6","C",2013-12-24
"1153","8614206","d488d417632aca98d6d18bebe8e059b6","wvezfa24fowb","C",2013-12-24
"1154","8629282","caaec69dfabc67650980b9c6d8f3a434","jo12eu3nnyj4","C",2014-01-14
"1155","8629282","caaec69dfabc67650980b9c6d8f3a434","yr3emmtfrfkp","C",2014-01-14
"1156","8629282","caaec69dfabc67650980b9c6d8f3a434","p6b8f5hv73oq","C",2014-01-14
"1157","8629282","caaec69dfabc67650980b9c6d8f3a434","h69dzo4lfx69","C",2014-01-14
"1158","8636342","ff47f6e965e5f4d0b200869f35e1ddb2","hjwymoeaxrtm","B",2014-01-28
"1159","8636342","ff47f6e965e5f4d0b200869f35e1ddb2","0gaswhsfohx5","B",2014-01-28
"1160","8640006","29a03fd21a4c9b1420a55ecba2105eae","wsd64sbiod3a","G",2014-01-28
"1161","8640006","29a03fd21a4c9b1420a55ecba2105eae","6qcwqs98tfh0","G",2014-01-28
"1162","8640006","29a03fd21a4c9b1420a55ecba2105eae","djj2kpo64wb3","G",2014-01-28
"1163","8640006","29a03fd21a4c9b1420a55ecba2105eae","3hb9ufba0e2e","G",2014-01-28
"1164","8640006","29a03fd21a4c9b1420a55ecba2105eae","rfmxwk4iedfc","G",2014-01-28
"1165","8640006","29a03fd21a4c9b1420a55ecba2105eae","tch6v49qqg22","G",2014-01-28
"1166","8652391","fbd8437e42d194cf67fce3c5dde25b38","nnuahxkcudzb","B",2014-02-18
"1167","8652391","fbd8437e42d194cf67fce3c5dde25b38","hvk5k2ou1fd3","B",2014-02-18
"1168","8654204","4681373381395ced733a40550595bff4","ulml2udxp4r8","H",2014-02-18
"1169","8654204","4681373381395ced733a40550595bff4","w3puye54yv6c","H",2014-02-18
"1170","8654204","4681373381395ced733a40550595bff4","xj3o63qbnbnr","H",2014-02-18
"1171","8654204","4681373381395ced733a40550595bff4","44kvl4rtpsm0","H",2014-02-18
"1172","8654204","4681373381395ced733a40550595bff4","ossgasual7ma","H",2014-02-18
"1173","8654204","4681373381395ced733a40550595bff4","xqeq22fr3lpc","H",2014-02-18
"1174","8654204","4681373381395ced733a40550595bff4","368rgo0c5gr5","H",2014-02-18
"1175","8654204","4681373381395ced733a40550595bff4","g4o64z2dtieq","H",2014-02-18
"1176","8654204","4681373381395ced733a40550595bff4","vupr2vddmb7v","H",2014-02-18
"1177","8654204","4681373381395ced733a40550595bff4","mnosbhpelslg","H",2014-02-18
"1178","8659041","adaf1103871e5b109196c6c64b4a796f","o3dw9lrpft1c","H",2014-02-25
"1179","8659041","adaf1103871e5b109196c6c64b4a796f","mbahq3u4628n","H",2014-02-25
"1180","8659041","adaf1103871e5b109196c6c64b4a796f","s4inqxkftf8z","H",2014-02-25
"1181","8659041","adaf1103871e5b109196c6c64b4a796f","xxrlzay1dc0e","H",2014-02-25
"1182","8659041","adaf1103871e5b109196c6c64b4a796f","xyj4n2xztl5p","H",2014-02-25
"1183","8659041","adaf1103871e5b109196c6c64b4a796f","eq09l9l610o6","H",2014-02-25
"1184","8659041","adaf1103871e5b109196c6c64b4a796f","nsbraywfafal","H",2014-02-25
"1185","8659041","adaf1103871e5b109196c6c64b4a796f","g4o64z2dtieq","H",2014-02-25
"1186","8659485","d8a852278bc913878c7ebaccda2cf7ef","vdcwuvpqjkp3","H",2014-02-25
"1187","8659725","a42374c76cf9336b0e9f2c78e7d045a0","3rkxf0ugs4sy","G",2014-02-25
"1188","8659725","a42374c76cf9336b0e9f2c78e7d045a0","so0v5o76uxdy","G",2014-02-25
"1189","8670598","dd84539d029e9c45a9de61bbb2954c6e","7mk2rga22y5v","G",2014-03-11
"1190","8670598","dd84539d029e9c45a9de61bbb2954c6e","x174wlz2589i","G",2014-03-11
"1191","8670598","dd84539d029e9c45a9de61bbb2954c6e","s10sidcp9hl8","G",2014-03-11
"1192","8670598","dd84539d029e9c45a9de61bbb2954c6e","dnbilt22qvln","G",2014-03-11
"1193","8670598","dd84539d029e9c45a9de61bbb2954c6e","r4crsqsw0yfl","G",2014-03-11
"1194","8677092","2ea53a3e7991164ce25a12842adaea15","3v1q1lzaj8vp","G",2014-03-18
"1195","8677092","2ea53a3e7991164ce25a12842adaea15","0m2xy193ft3a","G",2014-03-18
"1196","8677092","2ea53a3e7991164ce25a12842adaea15","03gfvhyierrk","G",2014-03-18
"1197","8677092","2ea53a3e7991164ce25a12842adaea15","x899j93d1w83","G",2014-03-18
"1198","8677092","2ea53a3e7991164ce25a12842adaea15","wubx3q1075ly","G",2014-03-18
"1199","8678669","34e3996108deb73e48cc72ddd98262ec","6rgj6bpelcd4","H",2014-03-25
"1202","8680214","3d1008363e32f7f2e2c27bf573bc0f75","2f09q0viqqbc","C",2014-03-25
"1203","8681758","06c77e79d7365b528f4e86d43aa9721c","tttli97hqvxz","H",2014-03-25
"1204","8693287","db2a9e4cba0552d1f85742c1ef107795","wb4uii5ucb70","G",2014-04-08
"1205","8693287","db2a9e4cba0552d1f85742c1ef107795","wy09e6twn0s1","G",2014-04-08
